id,release_date_anio
326160,2014
326160,2014
282513,2014
318410,2014
318410,2014
314210,2014
314210,2014
304010,2014
325136,2014
303800,2014
303800,2014
279440,2014
279440,2014
279440,2014
334080,2014
334080,2014
318530,2014
318530,2014
318530,2014
303830,2014
321660,2014
331910,2014
258674,2014
335370,2014
335370,2014
335370,2014
331580,2014
331580,2014
334190,2014
334190,2014
334190,2014
333680,2014
258671,2014
277739,2014
298950,2010
298950,2010
294160,2014
294160,2014
294160,2014
318330,2014
318330,2014
335740,2014
335740,2014
322410,2014
324070,2014
324070,2014
324070,2014
270370,2014
270370,2014
335320,2005
277753,2014
252290,2014
252290,2014
300840,2014
300840,2014
300840,2014
300840,2014
332830,2014
332830,2014
298790,2014
298790,2014
298790,2014
317790,2014
317790,2014
317790,2014
305800,2012
305800,2012
316070,2014
316070,2014
316070,2014
316070,2014
336320,2012
336320,2012
336320,2012
336320,2012
328890,2013
328890,2013
333400,2014
333400,2014
297842,2014
297842,2014
297842,2014
292140,2014
337420,2014
337420,2014
337420,2014
337420,2014
331440,2014
331440,2014
331440,2014
331440,2014
318650,2014
318650,2014
335670,2014
335670,2014
335670,2014
327960,2016
327960,2016
327960,2016
327960,2016
334230,2014
334230,2014
334230,2014
332780,2014
332780,2014
313130,2014
293480,2014
293480,2014
293480,2014
293480,2014
293480,2014
336370,2014
336370,2014
336370,2014
241680,2016
336851,2014
336850,2014
286040,2014
286040,2014
335050,2014
338030,2014
338030,2014
338030,2014
338030,2014
338230,2014
311340,2014
311340,2014
207140,2016
207140,2016
207140,2016
207140,2016
207140,2016
277752,2014
324120,2014
324120,2014
324120,2014
334290,2014
334290,2014
334290,2014
334290,2014
302830,2014
302830,2014
302830,2014
333130,2014
333130,2014
333130,2014
324240,2014
324240,2014
324240,2014
339350,2014
339350,2014
335982,2014
335982,2014
335982,2014
339510,2014
339510,2014
322170,2014
322170,2014
336770,2014
336770,2014
336380,2014
336380,2014
336380,2014
337070,2015
340220,2014
340220,2014
334300,2015
334300,2015
334300,2015
340570,2015
340570,2015
340570,2015
340570,2015
340570,2015
340290,2015
340290,2015
333760,2015
333760,2015
338590,2015
338590,2015
338590,2015
325138,2015
335991,2015
335991,2015
335991,2015
339290,2015
339290,2015
339290,2015
335990,2015
335990,2015
335990,2015
338090,2015
337270,2015
337270,2015
337270,2015
337270,2015
334470,2015
334470,2015
273960,2015
273960,2015
273960,2015
273960,2015
340300,2015
340300,2015
340300,2015
316963,2015
341380,2014
341380,2014
318874,2015
318874,2015
318872,2015
318872,2015
318870,2015
318870,2015
322080,2015
322080,2015
318871,2015
318871,2015
304540,2007
304540,2007
337850,2015
337850,2015
337850,2015
337850,2015
340750,2015
340750,2015
258679,2015
299680,2015
299680,2015
299680,2015
335220,2015
335220,2015
303260,2015
303260,2015
303260,2015
325880,2015
342630,2014
342630,2014
321880,2015
321880,2015
321880,2015
334220,2015
333084,2015
333082,2015
331071,2015
333081,2015
331070,2015
341780,2015
341780,2015
277742,2015
339800,2015
339800,2015
339800,2015
339800,2015
343720,2014
266590,2013
266590,2013
266590,2013
266590,2013
266590,2013
313370,2015
313370,2015
304240,2015
304240,2015
328740,2014
328740,2014
328740,2014
328740,2014
328740,2014
340330,2015
340330,2015
340330,2015
340330,2015
341320,2015
341220,2015
341220,2015
341220,2015
341220,2015
295690,2015
295690,2015
295690,2015
345670,2015
250070,2015
250070,2015
313120,2015
313120,2015
313120,2015
337220,2015
337220,2015
337220,2015
290790,2015
345650,2015
345650,2015
338140,2009
338140,2009
338140,2009
338140,2009
345790,2015
345790,2015
345790,2015
321430,2015
321430,2015
313371,2015
313371,2015
318411,2015
318411,2015
344030,2015
344030,2015
345310,2015
345310,2015
345310,2015
339381,2015
345290,2015
345300,2015
345300,2015
343430,2015
343430,2015
342510,2013
342510,2013
342510,2013
331340,2015
331340,2015
343750,2015
343750,2015
341060,2015
341060,2015
341060,2015
330180,2015
330180,2015
339240,2015
339240,2015
339240,2015
339240,2015
318875,2015
318875,2015
343100,2015
343100,2015
343100,2015
343100,2015
343100,2015
343100,2015
347900,2015
347900,2015
347900,2015
347900,2015
347900,2015
347900,2015
345090,2015
345090,2015
345090,2015
208750,2015
208750,2015
208750,2015
208750,2015
347480,2015
347560,2015
347560,2015
347560,2015
347560,2015
344730,2015
344730,2015
344730,2015
344730,2015
329200,2015
329200,2015
324360,2015
324360,2015
324360,2015
324360,2015
340120,2015
340120,2015
277759,2015
342980,2015
342980,2015
342980,2015
342980,2015
307030,2015
307030,2015
307030,2015
347940,2015
347940,2015
347940,2015
347940,2015
347940,2015
347940,2015
346160,2015
346160,2015
346160,2015
315060,2015
315060,2015
315060,2015
304650,2015
304650,2015
304650,2015
344860,2015
344860,2015
344860,2015
344860,2015
306397,2015
306397,2015
306397,2015
348650,2015
348650,2015
345580,2015
345580,2015
345580,2015
345580,2015
338320,2015
338320,2015
338320,2015
321260,2014
321260,2014
348560,2015
348560,2015
348560,2015
348560,2015
346630,2015
346630,2015
346630,2015
339630,2015
339630,2015
339630,2015
342740,2015
342740,2015
342740,2015
336670,2015
348450,2015
348450,2015
348450,2015
335010,2015
349450,2015
349450,2015
349450,2015
349450,2015
349450,2015
329890,2015
329890,2015
329890,2015
329890,2015
329890,2015
329890,2015
277760,2015
311490,2015
311490,2015
345710,2015
345710,2015
345710,2015
345710,2015
345710,2015
315393,2015
315393,2015
315393,2015
332730,2015
332730,2015
324343,2015
324343,2015
333350,2015
326650,2015
326650,2015
350520,2015
346510,2015
346510,2015
346510,2015
349970,2015
347580,2015
347580,2015
347580,2015
347580,2015
344220,2015
344220,2015
344220,2015
344220,2015
339130,2015
339130,2015
266510,2015
266510,2015
266510,2015
341360,2015
341360,2015
307600,2015
307600,2015
307600,2015
307600,2015
307600,2015
334960,2015
334960,2015
334960,2015
344230,2015
344230,2015
344230,2015
344230,2015
253390,2015
253390,2015
253390,2015
253390,2015
346170,2015
346120,2014
346120,2014
338371,2015
338371,2015
338371,2015
346560,2015
346560,2015
346560,2015
346560,2015
315840,2015
315840,2015
315840,2015
315840,2015
340130,2015
340130,2015
398970,2015
398970,2015
398970,2015
398970,2015
398970,2015
348960,2015
348960,2015
301050,2015
301050,2015
343840,2015
343840,2015
337740,2015
320381,2015
320381,2015
320383,2015
320383,2015
320382,2015
320382,2015
320380,2015
320380,2015
320520,2015
320520,2015
320385,2015
320385,2015
320364,2015
320364,2015
320384,2015
320384,2015
320387,2015
320387,2015
320386,2015
320386,2015
320362,2015
320362,2015
320363,2015
320363,2015
320360,2015
320360,2015
320388,2015
320388,2015
320371,2015
320371,2015
320370,2015
320370,2015
320361,2015
320361,2015
287290,2015
287290,2015
320372,2015
320372,2015
296280,2015
296280,2015
296280,2015
342560,2015
342560,2015
342560,2015
342560,2015
273500,2015
273500,2015
341690,2015
341690,2015
333510,2015
333510,2015
314660,2015
314660,2015
314660,2015
323341,2015
316610,2015
244160,2015
244160,2015
349530,2015
349530,2015
349530,2015
338160,2015
338160,2015
348870,2015
348870,2015
350010,2014
350010,2014
341080,2015
338980,2013
338980,2013
338980,2013
343420,2015
343420,2015
343420,2015
323470,2015
322520,2015
348680,2015
310810,2015
310810,2015
318791,2015
301560,2015
340520,2015
340520,2015
346800,2015
346800,2015
349550,2015
349550,2015
349550,2015
349550,2015
342570,2015
342570,2015
342570,2015
342570,2015
342570,2015
342570,2015
319810,2015
319810,2015
346810,2015
346810,2015
346810,2015
267778,2015
267778,2015
267778,2015
351170,2015
351170,2015
351170,2015
351170,2015
351280,2015
349690,2015
349690,2015
279720,2004
348040,2015
348040,2015
348040,2015
275100,2015
275100,2015
275100,2015
347430,2015
347430,2015
347430,2015
334490,2015
334490,2015
349050,2015
349050,2015
339031,2015
339031,2015
347990,2015
347990,2015
347990,2015
347990,2015
355520,2015
355520,2015
355520,2015
339033,2015
339033,2015
348180,2015
348180,2015
348180,2015
355760,2015
355760,2015
355760,2015
277758,2015
293760,2015
293760,2015
293760,2015
282210,2015
352190,2015
343600,2015
353620,2015
343940,2015
343940,2015
343940,2015
337630,2015
337630,2015
339200,2015
339200,2015
339200,2015
339200,2015
337730,2015
337730,2015
337730,2015
281940,2015
281940,2015
281940,2015
339570,2015
339570,2015
339570,2015
353600,2015
353600,2015
353600,2015
356880,2015
353051,2015
353051,2015
341120,2015
349480,2008
349480,2008
349480,2008
305500,2015
305500,2015
305500,2015
348530,2009
348530,2009
348530,2009
306100,2015
306100,2015
306100,2015
343070,2015
347213,2015
347213,2015
342580,2015
342580,2015
348700,2001
348700,2001
348700,2001
358610,2015
358610,2015
358610,2015
353340,2015
353340,2015
352111,2015
352111,2015
352111,2015
352111,2015
352111,2015
358700,2015
348290,2014
343461,2015
245370,2015
351080,2001
351080,2001
321450,2015
321450,2015
357290,2015
357290,2015
357290,2015
356710,2015
356710,2015
338372,2015
338372,2015
338372,2015
355420,2015
355420,2015
355420,2015
355420,2015
334850,2015
334850,2015
334850,2015
334850,2015
277763,2015
327670,2015
327670,2015
327670,2015
312230,2015
312230,2015
312230,2015
354310,2014
354310,2014
352000,2015
352000,2015
304030,2015
304030,2015
304030,2015
306399,2015
306399,2015
306399,2015
279800,2014
279800,2014
356440,2014
356440,2014
356440,2014
343423,2015
343423,2015
343423,2015
325630,2015
325630,2015
351240,2012
351240,2012
339840,2005
339840,2005
352780,2015
352780,2015
350810,2015
350810,2015
350810,2015
350810,2015
350810,2015
345370,2015
345660,2015
345660,2015
345660,2015
355430,2015
355430,2015
355430,2015
355430,2015
341150,2015
341150,2015
341150,2015
282590,2015
282590,2015
347040,2015
347040,2015
350260,2013
350260,2013
270810,2013
270810,2013
270810,2013
270810,2013
354730,2015
354730,2015
357600,2015
357600,2015
357600,2015
347450,2015
347450,2015
347450,2015
290930,2015
290930,2015
290930,2015
344630,2015
357440,2015
357440,2015
357440,2015
339460,2015
339460,2015
339460,2015
357830,2015
357830,2015
356940,2015
352150,2015
311730,2015
358140,2015
358141,2015
346900,2015
346900,2015
346900,2015
346420,2015
346420,2015
346420,2015
336420,2015
336420,2015
336420,2015
351930,2015
329970,2015
329970,2015
329970,2015
348400,2014
348400,2014
339690,2015
339690,2015
355770,2015
357770,2017
357770,2017
357770,2017
357770,2017
342990,2010
342990,2010
342990,2010
359810,2015
359810,2015
351400,2015
351400,2015
357900,2015
357900,2015
357900,2015
344960,2015
344960,2015
344960,2015
331200,2015
331200,2015
331200,2015
331200,2015
341610,2015
341610,2015
341610,2015
316962,2015
347230,1994
347230,1994
347240,1992
347240,1992
360820,2015
360820,2015
360820,2015
347250,1988
339610,2015
339610,2015
339610,2015
339610,2015
339610,2015
357930,2015
357930,2015
357930,2015
311840,2003
311840,2003
311840,2003
311840,2003
337970,2015
337970,2015
337970,2015
337970,2015
347260,1991
347260,1991
347260,1991
347260,1991
335300,2015
335300,2015
347270,1990
347270,1990
359090,2015
359090,2015
239391,2015
239391,2015
277765,2015
356770,2015
356770,2015
356770,2015
359560,2015
359560,2015
345740,2015
230190,2015
230190,2015
357370,2015
344160,2015
344160,2015
344160,2015
344160,2015
355840,2015
355840,2015
355840,2015
355840,2015
355840,2015
361182,2015
361182,2015
361182,2015
361182,2015
361182,2015
361181,2015
361181,2015
361181,2015
361181,2015
361181,2015
359521,2015
359521,2015
359521,2015
359521,2015
359520,2015
359520,2015
359520,2015
359520,2015
354680,2015
354680,2015
354680,2015
355080,2015
355080,2015
355080,2015
344910,2015
344910,2015
344910,2015
327980,2015
339850,2008
339850,2008
354050,2015
354050,2015
354050,2015
342350,2015
342350,2015
342350,2015
357110,2015
357110,2015
357110,2015
357110,2015
358142,2015
358143,2015
305380,2015
332350,2015
332350,2015
332350,2015
357080,2010
357080,2010
357080,2010
357080,2010
275125,2015
346780,2015
346780,2015
346780,2015
346780,2015
361380,2005
222633,2015
361990,2015
360600,2015
360600,2015
300080,2016
300080,2016
357780,2015
357780,2015
357780,2015
357780,2015
339190,2015
339190,2015
341640,2015
341640,2015
341640,2015
341640,2015
341640,2015
356800,2015
356800,2015
295590,2015
295590,2015
295590,2015
295590,2015
350490,2011
350490,2011
349440,2015
349440,2015
277520,2015
277520,2015
277520,2015
325330,2015
343390,2013
355140,2015
355140,2015
355140,2015
355140,2015
277769,2015
359500,2015
359500,2015
359500,2015
359500,2015
343426,2015
343426,2015
343426,2015
324570,2014
288930,2015
288930,2015
288940,2015
288940,2015
306390,2015
306390,2015
306390,2015
275200,2015
275200,2015
275200,2015
357940,2015
357940,2015
357940,2015
353550,2015
353550,2015
360750,2015
360750,2015
360750,2015
333580,2015
333580,2015
333580,2015
360890,2015
360890,2015
360890,2015
360890,2015
360890,2015
365050,2015
365050,2015
365050,2015
365270,2015
365270,2015
365270,2015
365270,2015
354710,2015
348020,2015
348020,2015
348020,2015
359920,2015
359920,2015
359920,2015
318230,2015
318230,2015
318230,2015
318230,2015
318230,2015
355340,2015
364770,2014
364770,2014
364770,2014
353761,2015
348200,2015
348200,2015
348200,2015
329460,2015
329460,2015
329460,2015
329460,2015
342090,2015
342090,2015
342090,2015
344200,2015
344200,2015
344200,2015
319780,2015
277749,2015
318560,2015
318560,2015
318560,2015
295191,2015
324140,2015
324140,2015
346071,2015
346071,2015
346070,2015
346070,2015
316080,2015
316080,2015
316080,2015
363220,2015
363220,2015
285740,2015
285740,2015
285740,2015
340810,2015
340810,2015
340810,2015
340810,2015
340810,2015
340810,2015
340810,2015
340810,2015
307210,2015
307210,2015
307210,2015
350070,2015
350070,2015
350070,2015
346770,2015
346770,2015
365290,2015
365290,2015
362660,2013
362660,2013
362660,2013
365430,2015
341710,2015
341710,2015
341710,2015
341710,2015
341710,2015
363330,2015
363330,2015
247080,2015
247080,2015
247080,2015
352120,2004
352120,2004
352640,2015
352640,2015
352640,2015
352640,2015
365340,2015
365340,2015
365340,2015
358000,2015
358000,2015
358000,2015
361520,2015
361520,2015
361520,2015
361520,2015
361520,2015
364890,2015
364890,2015
364890,2015
365670,2015
365670,2015
365670,2015
262280,2015
262280,2015
262280,2015
362090,2015
362090,2015
366700,2015
366700,2015
366700,2015
362870,2015
362870,2015
363070,1995
363060,1995
363050,1995
351150,2015
351150,2015
359890,2015
359890,2015
359890,2015
344090,2015
344090,2015
344090,2015
344090,2015
344090,2015
344090,2015
344070,2015
344070,2015
344070,2015
344070,2015
344070,2015
344070,2015
344060,2015
344060,2015
344060,2015
344060,2015
344060,2015
344060,2015
312540,2015
312540,2015
312540,2015
338370,2015
338370,2015
338370,2015
344080,2015
344080,2015
344080,2015
344080,2015
344080,2015
344080,2015
360870,2015
360870,2015
324300,2015
324300,2015
324300,2015
324300,2015
366290,2015
366290,2015
366290,2015
354260,2015
354260,2015
354260,2015
364270,2015
364270,2015
364270,2015
355341,2015
345340,2013
345340,2013
345340,2013
353280,2015
353280,2015
360010,2015
360010,2015
360010,2015
367060,2015
367060,2015
349980,2015
349980,2015
349980,2015
321380,2015
321380,2015
321380,2015
321380,2015
365210,2015
365210,2015
326510,2015
326510,2015
356230,2015
356230,2015
356231,2015
356231,2015
357260,2015
357260,2015
357261,2015
357261,2015
357262,2015
357262,2015
358310,1994
358190,1993
323370,2015
323370,2015
323370,2015
323370,2015
323370,2015
367660,2015
367660,2015
326621,2015
326621,2015
326621,2015
326621,2015
326621,2015
326624,2015
326624,2015
326624,2015
326624,2015
326624,2015
326622,2015
326622,2015
326622,2015
326622,2015
326622,2015
326623,2015
326623,2015
326623,2015
326623,2015
326623,2015
365420,2015
365420,2015
365420,2015
365420,2015
365420,2015
365420,2015
365420,2015
363200,2014
363200,2014
317940,2015
317940,2015
368550,2015
368550,2015
359040,2015
359040,2015
320090,2015
320090,2015
347212,2015
347212,2015
369120,2015
272890,2014
272890,2014
364800,2015
364800,2015
364800,2015
364810,2015
364810,2015
364810,2015
362780,2011
362790,2015
358770,2015
358770,2015
347790,2015
347790,2015
347790,2015
369340,2015
369340,2015
360380,2015
360380,2015
360380,2015
336150,2015
357720,2015
357720,2015
357720,2015
285820,2015
285820,2015
285820,2015
368350,2015
368350,2015
368350,2015
354820,2015
346130,2015
346130,2015
346130,2015
343953,2015
326410,2015
326410,2015
326410,2015
326410,2015
368950,2015
368950,2015
366710,2015
366710,2015
366710,2015
366710,2015
366460,2015
366460,2015
368910,2015
368910,2015
368910,2015
368910,2015
368910,2015
363970,2015
363970,2015
363970,2015
363970,2015
363970,2015
363970,2015
363970,2015
369640,2015
369640,2015
226860,2015
226860,2015
371120,2015
371120,2015
315660,2015
359260,2015
359260,2015
359260,2015
330660,2015
330660,2015
330660,2015
371400,2015
371400,2015
371400,2015
338420,2015
338420,2015
338420,2015
371710,2015
371710,2015
371710,2015
371710,2015
322700,2015
322700,2015
322700,2015
323650,2015
323650,2015
323650,2015
370401,2015
370401,2015
370401,2015
342370,2011
342370,2011
342370,2011
367110,2015
367110,2015
367110,2015
369410,2015
293220,2015
293220,2015
293220,2015
365520,2015
365520,2015
310740,2015
310740,2015
341790,2015
341790,2015
346340,2015
346340,2015
346340,2015
365860,2015
363410,2015
363410,2015
363410,2015
352620,2015
352620,2015
364100,2015
364100,2015
362940,2015
362940,2015
362940,2015
362940,2015
366060,2015
366060,2015
366060,2015
366060,2015
366060,2015
277775,2015
263060,2015
263060,2015
346970,2015
346970,2015
346970,2015
346970,2015
361620,2015
361620,2015
339280,2015
339280,2015
339280,2015
339280,2015
359900,2015
359900,2015
359900,2015
359900,2015
370070,2015
370070,2015
370070,2015
368360,2015
368360,2015
368360,2015
368360,2015
368360,2015
365460,2015
359930,2015
371420,2015
371420,2015
371420,2015
371420,2015
373140,2014
373140,2014
373140,2014
370040,2015
370040,2015
370040,2015
359280,2015
359280,2015
359280,2015
371550,2015
371550,2015
371550,2015
339560,2015
339560,2015
339560,2015
269670,2015
269670,2015
269670,2015
333980,2015
333980,2015
333980,2015
333980,2015
367210,2015
367210,2015
367210,2015
326310,2015
326310,2015
373090,2015
373090,2015
358800,2015
358800,2015
358880,2015
358880,2015
358880,2015
357890,2015
357890,2015
374750,2015
374750,2015
374750,2015
293520,2015
293520,2015
359190,2015
359190,2015
356540,2012
356540,2012
356540,2012
356540,2012
363500,2013
363500,2013
317920,2015
317920,2015
317920,2015
278440,2015
278440,2015
244910,2015
244910,2015
345080,2015
345080,2015
366210,2015
366210,2015
366210,2015
284441,2015
284441,2015
284441,2015
375180,2015
375180,2015
373180,2015
371850,2013
371850,2013
371850,2013
371850,2013
346490,2015
346490,2015
350310,2015
373440,2015
357280,2015
371100,2015
371100,2015
371100,2015
371100,2015
371100,2015
371100,2015
357090,2015
357090,2015
357090,2015
284160,2015
284160,2015
284160,2015
352520,2015
352520,2015
352520,2015
343340,2015
343340,2015
364323,2015
371350,2015
371350,2015
371350,2015
371350,2015
371350,2015
371350,2015
374660,2015
374660,2015
374660,2015
374660,2015
374660,2015
374660,2015
341680,2015
341680,2015
341680,2015
351450,2015
351450,2015
351450,2015
246110,2015
246110,2015
341940,2015
341940,2015
375530,2015
375530,2015
375530,2015
375530,2015
375530,2015
368720,2015
368720,2015
368720,2015
368720,2015
368720,2015
368720,2015
376160,2015
376160,2015
376160,2015
260430,2015
260430,2015
260430,2015
260430,2015
359440,2015
359440,2015
360020,2015
278970,2015
278970,2015
352182,2015
356510,2015
356510,2015
356510,2015
356510,2015
359530,2015
359530,2015
359530,2015
359530,2015
339210,2015
339210,2015
358840,2015
358840,2015
371670,2015
371670,2015
371670,2015
368610,2015
368610,2015
364325,2015
253250,2015
253250,2015
253250,2015
253250,2015
314050,2015
314050,2015
314050,2015
365760,2015
365760,2015
372210,2015
372210,2015
372210,2015
366130,2014
366130,2014
366130,2014
290890,2015
290890,2015
290890,2015
290890,2015
290890,2015
312530,2015
312530,2015
343593,2015
343591,2015
313080,2015
313080,2015
313080,2015
343592,2015
343594,2015
333770,2015
333770,2015
333770,2015
373460,2015
373460,2015
358090,2015
358090,2015
358090,2015
373560,2015
373560,2015
373560,2015
372510,2015
372510,2015
372510,2015
372511,2015
372511,2015
372511,2015
372512,2015
372512,2015
372512,2015
376920,2015
376920,2015
376920,2015
369190,2015
369190,2015
369190,2015
369190,2015
369190,2015
336230,2015
371280,2015
367780,2015
367780,2015
377460,2015
377460,2015
377460,2015
365060,2015
365060,2015
365060,2015
365060,2015
373150,2015
373150,2015
338163,2015
338163,2015
376660,2015
376660,2015
376660,2015
376660,2015
376660,2015
377760,2015
377760,2015
322540,2015
322540,2015
376850,2015
376850,2015
275060,2015
275060,2015
335490,2015
335491,2015
335492,2015
377180,2015
377180,2015
377180,2015
377180,2015
377180,2015
351250,2015
351250,2015
357180,2015
354620,2012
354620,2012
354620,2012
338700,2015
338700,2015
338700,2015
338690,2015
338690,2015
338690,2015
352400,2015
352400,2015
336900,2015
336900,2015
336900,2015
376200,2015
376200,2015
359494,2015
361560,2015
361560,2015
378910,2015
372740,2015
372740,2015
372740,2015
372740,2015
290140,2015
290140,2015
290140,2015
379260,2015
375120,2015
375120,2015
381870,2015
377600,2015
377600,2015
377730,2015
377730,2015
377730,2015
379960,2015
360850,2015
360850,2015
352183,2015
355641,2015
364321,2015
277776,2015
326006,2015
380560,2015
380560,2015
380560,2015
350550,2013
350550,2013
350550,2013
350550,2013
382570,2015
382570,2015
382570,2015
375000,2015
375000,2015
375000,2015
352070,2015
352070,2015
352070,2015
277777,2015
350910,2015
350910,2015
277778,2015
377660,2015
377660,2015
373750,2015
373750,2015
373750,2015
373750,2015
373750,2015
373810,2015
373810,2015
373810,2015
373820,2015
373820,2015
373820,2015
378370,2015
378370,2015
378370,2015
378370,2015
378370,2015
378370,2015
263640,2015
263640,2015
263640,2015
351480,2011
351480,2011
351480,2011
377450,2015
377450,2015
350610,2015
350610,2015
350610,2015
350610,2015
350610,2015
350610,2015
382080,2015
382080,2015
382080,2015
382080,2015
366860,2015
366860,2015
366860,2015
378400,2015
378400,2015
378400,2015
378400,2015
362130,2015
362130,2015
362130,2015
362130,2015
363350,2015
363350,2015
363350,2015
363350,2015
355670,2015
383610,2015
383610,2015
383610,2015
383610,2015
383610,2015
383610,2015
367700,2015
367700,2015
367700,2015
367700,2015
368760,2015
368760,2015
368760,2015
370050,2015
370050,2015
370050,2015
383310,2015
383310,2015
383310,2015
383310,2015
383310,2015
383310,2015
336510,2013
336510,2013
336510,2013
326005,2015
340620,2015
340620,2015
356550,2013
356550,2013
356550,2013
356550,2013
377500,2015
377500,2015
377500,2015
380000,2008
380000,2008
380000,2008
282620,2015
282620,2015
282620,2015
375550,2015
375550,2015
375550,2015
375550,2015
375550,2015
384060,2015
384060,2015
380910,2015
380910,2015
380910,2015
367050,2015
367050,2015
367050,2015
361842,2015
361842,2015
361930,2015
361930,2015
361930,2015
383670,2015
383670,2015
384300,2015
382380,2015
382380,2015
382380,2015
382380,2015
372300,2015
372300,2015
366590,2015
383010,2015
383010,2015
383010,2015
383010,2015
383660,2015
383660,2015
383660,2015
367580,2015
367580,2015
367570,2015
367570,2015
252950,2015
252950,2015
252950,2015
252950,2015
359160,2015
359160,2015
359160,2015
383330,2015
383330,2015
383520,2015
383520,2015
383520,2015
274920,2015
274920,2015
360590,2015
360590,2015
360590,2015
360590,2015
360590,2015
360590,2015
360590,2015
360590,2015
319280,2015
319280,2015
340270,2015
340270,2015
384560,2015
384560,2015
245173,2015
245173,2015
370600,2015
370600,2015
370600,2015
372720,2015
372200,2015
372200,2015
372200,2015
372200,2015
385220,2015
385220,2015
385220,2015
286570,2015
286570,2015
381560,2015
381560,2015
381560,2015
385460,2015
385460,2015
359250,2015
359250,2015
359250,2015
385470,2015
385470,2015
385470,2015
369570,2015
369570,2015
381790,2015
381790,2015
381790,2015
381790,2015
381790,2015
381790,2015
364326,2015
375930,2015
375930,2015
375930,2015
375930,2015
375930,2015
332400,2015
332400,2015
332400,2015
332400,2015
332400,2015
332400,2015
326520,2016
384890,2015
384890,2015
384890,2015
384890,2015
385930,2015
385930,2015
385930,2015
372030,2014
372030,2014
269770,2015
269770,2015
269770,2015
269770,2015
269770,2015
363600,2015
363600,2015
379350,2015
379350,2015
383810,2015
383810,2015
292050,2015
292050,2015
292050,2015
293260,2015
293260,2015
293260,2015
359960,2015
359960,2015
359960,2015
270910,2015
270910,2015
270910,2015
356370,2015
356370,2015
311820,2015
311820,2015
311820,2015
386760,2015
377290,2015
377290,2015
361950,2015
361950,2015
361950,2015
361950,2015
383560,2015
383560,2015
384900,2015
384900,2015
384900,2015
384900,2015
368730,2015
368730,2015
368730,2015
368730,2015
343630,2015
343630,2015
343630,2015
343630,2015
375870,2015
375870,2015
382480,2015
382480,2015
382480,2015
382480,2015
382480,2015
380360,2015
380360,2015
380360,2015
380360,2015
380360,2015
385630,2015
385630,2015
385590,2015
385590,2015
280360,2015
280360,2015
280360,2015
280360,2015
280360,2015
359450,2015
359450,2015
384220,2015
384220,2015
384220,2015
384221,2015
384221,2015
384221,2015
384222,2015
384222,2015
384222,2015
384223,2015
384223,2015
384223,2015
384224,2015
384224,2015
384224,2015
386160,2015
388730,2015
388730,2015
354200,2015
354200,2015
354200,2015
354200,2015
354200,2015
354200,2015
385870,2015
362980,2015
362980,2015
362980,2015
379370,2015
373360,2015
373360,2015
373360,2015
386330,2016
386330,2016
386330,2016
386330,2016
388670,2015
388670,2015
370360,2015
370360,2015
319570,2015
319570,2015
319570,2015
319570,2015
319570,2015
319570,2015
376560,2015
376560,2015
376560,2015
386600,2015
386600,2015
386600,2015
386600,2015
388340,2015
388390,2014
388390,2014
388390,2014
388390,2014
345040,2015
345040,2015
310890,2015
310890,2015
310890,2015
310890,2015
381151,2015
381151,2015
381151,2015
381152,2015
381152,2015
381152,2015
316430,2015
316430,2015
334771,2015
334771,2015
334771,2015
341870,2015
341870,2015
341870,2015
384270,2015
368160,2015
368160,2015
333815,2015
333815,2015
333813,2015
333813,2015
333816,2015
333816,2015
388090,2015
388090,2015
388090,2015
385960,2015
389460,2013
389460,2013
389460,2013
389460,2013
362310,2015
362310,2015
362310,2015
362310,2015
386260,2015
386260,2015
386260,2015
386260,2015
386260,2015
386260,2015
376350,2015
376350,2015
361550,2015
361550,2015
345180,2015
345180,2015
345180,2015
345180,2015
380710,2015
380710,2015
278590,2015
278590,2015
278590,2015
388270,2014
388270,2014
388270,2014
388270,2014
346430,2015
385900,2015
385900,2015
385900,2015
385900,2015
365850,2015
365850,2015
371690,2015
371690,2015
371690,2015
371690,2015
340960,2015
340960,2015
340960,2015
340960,2015
377720,2015
377720,2015
388160,2015
388160,2015
341010,2015
341010,2015
341010,2015
341010,2015
348340,2015
348340,2015
381220,2015
381220,2015
381220,2015
381220,2015
381220,2015
381220,2015
378830,2015
378830,2015
378830,2015
350780,2015
350780,2015
350780,2015
370780,2015
370780,2015
370780,2015
370780,2015
389840,2015
389840,2015
389840,2015
389840,2015
357750,2015
357750,2015
357750,2015
317730,2015
317730,2015
317730,2015
317730,2015
317730,2015
388500,2015
388500,2015
388500,2015
377220,2015
377220,2015
377220,2015
377220,2015
387270,2015
387270,2015
387270,2015
280010,2015
280010,2015
280010,2015
391590,2013
367990,2015
367990,2015
367990,2015
377470,2015
377470,2015
324730,2015
324730,2015
324730,2015
387890,2015
387890,2015
292600,2015
292600,2015
301860,2015
301860,2015
381610,2015
381610,2015
375430,2015
375430,2015
375430,2015
388680,2015
388680,2015
380700,2015
380700,2015
380700,2015
380700,2015
379241,2015
376140,2008
376140,2008
376140,2008
376140,2008
379390,2015
347830,2015
374230,2015
374230,2015
374230,2015
374950,2015
374950,2015
390120,2015
390120,2015
383710,2015
383120,2015
383120,2015
383120,2015
383120,2015
383120,2015
368780,2015
368780,2015
368780,2015
386990,2015
386990,2015
385710,2015
385710,2015
385710,2015
387070,2015
387070,2015
387070,2015
387070,2015
392400,2015
392400,2015
392400,2015
387860,2015
