user_id,recommend
Silverimate47,True
76561198067439927,True
Simas1,False
Simas1,True
Simas1,True
whisperrrrrrr,True
whisperrrrrrr,True
whisperrrrrrr,True
whisperrrrrrr,True
whisperrrrrrr,True
76561198157097087,True
Snake8,True
Snake8,True
Snake8,True
simplzzz123,True
simplzzz123,True
pannekoeken2,True
pannekoeken2,True
pannekoeken2,True
76561198017754022,False
survivormaster,True
survivormaster,True
survivormaster,True
survivormaster,True
skuatz,True
look_at_the_damn_profile,True
look_at_the_damn_profile,False
look_at_the_damn_profile,True
76561198000167222,True
76561198058539753,True
76561198058539753,True
the_meat_shield,False
the_meat_shield,True
the_meat_shield,True
the_meat_shield,True
the_meat_shield,True
the_meat_shield,True
the_meat_shield,True
sirmalcolm,False
sirmalcolm,True
sirmalcolm,True
76561198062236203,True
76561198062236203,True
ybot27,True
ybot27,True
76561198067559117,True
76561198067559117,True
76561198035605178,True
76561198035605178,True
76561198035605178,True
sirzabblepants,True
sirzabblepants,True
sirzabblepants,True
sirzabblepants,True
Squid-lel,False
76561198079079942,True
76561198013149300,True
76561198013149300,True
76561198013149300,True
76561198013149300,False
76561198013149300,True
76561198013149300,True
76561198013149300,True
elishabridge3,True
76561198019297801,True
76561198092985183,True
SirexPower,False
SirexPower,True
SirexPower,False
SirexPower,False
SirexPower,False
76561198084616658,True
76561197992681922,True
76561197992681922,True
76561197992681922,True
Alex5763,True
Alex5763,True
Alex5763,True
sirscope,True
sirscope,True
sirscope,True
watters81,True
watters81,True
watters81,True
76561198092998604,True
SithBen,True
skauldrich,True
skauldrich,True
76561198132717938,False
76561198132717938,True
76561198132717938,True
76561198132717938,True
probablydead,True
probablydead,True
skeptile2,True
skeptile2,True
SassyGod,True
SassyGod,True
SassyGod,True
76561198071907118,True
76561198043608225,True
76561198075626434,True
76561198075626434,True
6738497298564377854673421,True
6738497298564377854673421,True
laygittlefiggernaggot,True
Pinki3,True
Pinki3,True
Skippy333,True
Skippy333,True
Skippy333,True
Skippy333,True
Skippy333,True
Skippy333,True
SkittleRage,True
SkittleRage,True
SkittleRage,True
SkittleRage,True
SkittleRage,True
SkittleRage,True
326759263846544,True
326759263846544,False
SKOOOTA,True
SKOOOTA,True
SKOOOTA,True
SKOOOTA,True
SKOOOTA,True
BenjaminoLordo,True
BenjaminoLordo,True
skwavicus,True
skwavicus,True
Sotrung,True
Sotrung,True
Sotrung,True
Sotrung,True
Sotrung,True
Sotrung,True
skyheat,True
skyheat,True
skyheat,True
skyheat,True
skyheat,True
skyheat,False
Skyver_,True
SLAIAX_SLYAXE,True
76561198101686893,True
76561198101686893,True
76561198101686893,True
76561198053791920,True
Tom_scroy,True
Tom_scroy,True
76561198091512618,True
76561198091512618,True
BicepsAreGoneJustLikeSkins,True
BicepsAreGoneJustLikeSkins,False
76561198058919153,True
76561198058919153,True
lacscape,True
xXSlimySlimeXx,True
xXSlimySlimeXx,True
oskinkthecrocdoc,True
oskinkthecrocdoc,True
SomeGuyThatPlaysGames,True
SomeGuyThatPlaysGames,True
SomeGuyThatPlaysGames,False
SomeGuyThatPlaysGames,False
SomeGuyThatPlaysGames,True
SomeGuyThatPlaysGames,True
SomeGuyThatPlaysGames,True
theslowduck,True
theslowduck,True
slushyb,False
slushyb,True
Dearmean992,True
wowsteamid,True
76561198078767295,True
Alex117Alex,True
76561198169873333,True
headfullofsmeg,True
headfullofsmeg,True
SmellingSavage,True
76561198078827881,True
76561197977799906,True
76561198088947777,True
76561198088947777,True
76561198088947777,True
76561198088947777,True
76561198088947777,True
76561198088947777,True
RegularSmokeyJoe,True
RegularSmokeyJoe,True
RegularSmokeyJoe,True
brownscarf,True
brownscarf,True
brownscarf,True
brownscarf,True
brownscarf,True
brownscarf,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
5400540054005400,True
Soulstealers,False
Soulstealers,False
Soulstealers,True
Soulstealers,True
Soulstealers,True
Soulstealers,True
76561197990027470,True
76561197990027470,True
76561198062271200,True
76561198040602090,True
76561198040602090,True
76561198040602090,True
76561198040602090,True
76561198040602090,True
76561198040602090,True
76561198062125305,True
76561198062125305,True
76561198062125305,True
SneakyPete9,True
SneakyPete9,False
Variun,True
76561198045126133,True
76561198045126133,False
76561198045126133,True
76561198032582216,True
76561198032582216,True
76561198072527585,True
Sniper64824,True
Sniper64824,True
Sniper64824,True
xSnipy,True
xSnipy,True
xSnipy,True
xSnipy,True
ImaTigerRaa,True
76561197995775619,True
76561198051777058,True
76561198077731258,True
76561198077731258,True
goddamnterrorists,True
goddamnterrorists,True
goddamnterrorists,True
04280122,True
SnuffyKiins,True
SnuffyKiins,True
76561198057253097,True
76561198057253097,False
76561198057253097,True
swagatron2000,True
swagatron2000,True
76561198014530333,True
76561198014530333,False
76561198014530333,True
76561198014530333,True
76561198072852555,False
76561198057919602,True
76561198057919602,True
76561198057919602,False
76561198096332661,True
76561198096332661,True
SOH123,True
SOH123,True
SOH123,True
pheg,True
76561198090478432,True
76561198090478432,True
76561198090478432,True
76561198090478432,True
kamakze751,True
kamakze751,True
kamakze751,True
kamakze751,True
kamakze751,True
kamakze751,True
kamakze751,True
76561198075806576,True
76561198075806576,True
hyper-lethal,True
76561198065991872,True
76561198074445285,True
GERDAGUFERSD,True
GERDAGUFERSD,True
GERDAGUFERSD,True
GERDAGUFERSD,True
GERDAGUFERSD,True
GERDAGUFERSD,True
GERDAGUFERSD,True
76561198045389453,False
SULL3H,True
Sopa00,True
76561198060894699,True
SorenTheOwl,False
SorenTheOwl,True
SorenTheOwl,True
SorenTheOwl,True
psychologicalwarfareinmyhead,True
psychologicalwarfareinmyhead,True
Colidos,True
Soskii,True
ohyeahpunk,False
76561198052937077,True
76561198074688122,False
76561198048809840,True
Nargoord,False
Nargoord,True
Nargoord,True
Nargoord,True
Soviet_Steve,True
Soviet_Steve,False
Soviet_Steve,True
payrocanical,True
payrocanical,True
payrocanical,True
76561198001078133,True
76561198060425303,True
76561198060425303,False
76561198060425303,True
76561198060425303,False
yoshipowerz,True
yoshipowerz,True
yoshipowerz,False
yoshipowerz,True
yoshipowerz,True
bearsareniggers,True
76561198033982370,False
nicebeme,True
76561198072632724,True
76561198072632724,False
76561198072632724,True
76561198072632724,True
SpamIrwin,True
SpamIrwin,True
SpamIrwin,True
mick0907,True
76561198080103160,False
76561198080103160,True
76561198080103160,True
76561198080103160,True
76561198080103160,False
76561198080103160,False
spartaaagh,True
spartaaagh,False
spartaaagh,False
alexmr19,True
alexmr19,True
alexmr19,True
alexmr19,True
alexmr19,True
alexmr19,True
alexmr19,True
76561198068922744,True
shawshank12,False
76561198070690126,True
spaz11boom,False
spazrael_,True
SpazCamel,True
SpazCamel,True
616333,True
616333,True
76561198042961691,True
76561198042961691,True
Sp3ctre,False
Sp3ctre,True
Sp3ctre,True
Sp3ctre,True
treB-L,False
76561198058970610,True
kicking_ass_for_the_lord,False
kicking_ass_for_the_lord,True
iilonestarii,True
Celatum,True
76561198099295859,True
thespicyguy,True
76561198044717313,True
76561198044717313,True
76561198070565987,False
76561198070565987,True
76561198070565987,True
py6Spider,True
76561198056685928,True
76561198089331221,True
76561198089331221,True
76561198106556898,True
TheSpitfire,False
QUIT_YOUR_LAZY_ASS_JOB,True
QUIT_YOUR_LAZY_ASS_JOB,True
QUIT_YOUR_LAZY_ASS_JOB,True
76561198090302241,True
76561198035538775,True
76561198035538775,True
76561198035538775,True
76561198035538775,True
9876565434213034323,True
76561198070697304,True
76561198070697304,True
76561198070697304,True
ironchefspook,True
ironchefspook,False
ironchefspook,True
ironchefspook,True
ironchefspook,True
metronomeiscool,True
76561198043562907,True
76561198043562907,True
76561198043562907,True
yepitsafeel,True
atomiclukai,True
atomiclukai,True
atomiclukai,True
atomiclukai,True
atomiclukai,True
Sporial-Oriiius-Umbria,True
76561198079518166,False
sprayer1706,True
1337666133766613376661337,True
spudcake,True
SpuffyG,True
76561198073873333,True
76561198094324289,True
squidamus,True
squidamus,True
squidamus,True
squidamus,True
squidamus,True
squidamus,True
76561198034433526,False
squigy,True
76561198044575627,False
zdog101,True
zdog101,True
76561198036881631,True
76561198036881631,True
76561198060184028,True
thedongsmasher,True
mrstacks,False
StudioClod,True
StudioClod,True
StudioClod,True
StudioClod,True
StudioClod,True
StudioClod,True
Stagdage,True
Stagdage,True
Stagdage,True
stagman231,True
stagman231,True
76561198065240425,True
staleath,True
76561198057573332,True
Jpladeira,True
starturner,True
76561198061268926,True
76561198040994679,False
76561198040994679,False
1234148932401,True
1234148932401,True
1234148932401,True
1234148932401,True
1234148932401,True
1234148932401,True
76561198081739230,True
76561198081739230,False
starlog,True
Starnsworth,True
76561198033248600,True
staryoshi06,True
76561198066562072,True
76561198089346291,True
76561198089346291,True
76561198089346291,True
76561198034216168,False
StegoRekt,True
GuilhermeGVM,True
sterscram,True
sterscram,True
76561198059711677,True
76561198059711677,False
76561198111412996,True
steve_the_pie,True
76561198064197386,True
Stevio_Pistachio,True
Stevio_Pistachio,True
Stevio_Pistachio,True
76561197971336570,True
stilli1988,False
stilli1988,True
rhooky,True
76561198026050448,False
76561198026050448,False
76561198026050448,False
76561198049920234,True
76561198174213406,True
76561198174213406,True
76561198174213406,True
stone_donkey,True
76561198066750084,True
76561198076513951,True
76561198076513951,True
76561198076513951,True
storminnorman,True
Str1ke4,True
Str1ke4,True
stratosgamingg,True
Stra7x,True
Stra7x,True
Stra7x,True
JoshuaWill,True
JoshuaWill,False
JoshuaWill,True
Strobies,True
Strobies,True
76561198078614334,True
2ez2xl,True
2ez2xl,True
strongeee,True
strongeee,True
Stryker103,True
Stryker103,True
strykon,True
getrektscrubuwotm8,True
StuntMobile,True
76561198077195459,True
76561198077195459,True
76561198027093071,True
subordermanagement,True
subtember11,True
subtember11,True
subtember11,True
subtember11,True
subtember11,True
WHOTHEFUCKTOOKMYURL,True
smcs,False
smcs,False
smcs,True
smcs,True
smcs,True
smcs,True
SuckyEngyKang3000,True
SuckyEngyKang3000,True
SucoVidya,True
SucoVidya,True
SucoVidya,True
SucoVidya,True
SucoVidya,False
76561198065655658,True
AidelSufyanProfile,True
benjisponge,True
benjisponge,True
benjisponge,True
benjisponge,True
benjisponge,True
benjisponge,False
benjisponge,True
benjisponge,True
benjisponge,True
Urit,True
Urit,True
Urit,True
SuperCoziPrower,True
SuperCoziPrower,True
SuperCoziPrower,True
76561198053383314,True
76561198080348540,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperSneakyCreamPuff,True
SuperAwesomeWSCMan,True
76561198066515292,True
76561198066515292,True
superduckman100,True
SuperGamingKnight,True
76561198065429060,True
76561198065429060,True
76561198065429060,True
76561198088587850,True
bountyassassin4,True
76561198078205030,True
76561198092999858,True
4u5ur0,True
4u5ur0,True
4u5ur0,True
76561198065138903,True
76561198065138903,True
76561198065138903,True
76561198029596731,True
76561198029596731,True
Diamond_Frost,True
tigeroamer,True
hnnnggg,False
hnnnggg,True
vingthor4516,False
vingthor4516,True
vingthor4516,True
vingthor4516,False
vingthor4516,True
Turtleeex3,True
Turtleeex3,True
bojackn,True
bojackn,True
pathorn2000,True
pathorn2000,True
switchnation,True
noscopedninja,True
noscopedninja,True
noscopedninja,True
noscopedninja,True
76561198070346631,True
76561198070346631,True
76561198070346631,True
76561198070346631,True
042153100,False
042153100,True
sweglord360,True
dmckay,True
SwiftEscudo,True
SwiftEscudo,True
SwiftEscudo,True
SwiftEscudo,False
swill215,True
swill215,True
swill215,False
76561198021586407,True
76561198021586407,True
76561198021586407,True
SWTOROF2099,True
SyBR,True
alexmcdermott,True
76561198060993682,True
76561198044670048,True
76561198075141715,True
modz_x,True
kiyadabae,True
76561197961718947,False
76561197961718947,True
sas123567,True
sas123567,True
nabady,True
nabady,True
nabady,True
nabady,True
nabady,True
nabady,True
nabady,True
nabady,True
nabady,True
Nxit,True
Nxit,True
SATANASMEUGRANDECHAPA,True
SATANASMEUGRANDECHAPA,True
Breadi,True
kzkyus,True
kzkyus,True
kzkyus,True
kzkyus,True
Jackoo0,True
Jackoo0,True
Jackoo0,True
Jackoo0,True
Jackoo0,True
tabpol95,False
76561198131675118,True
76561198131675118,True
76561198131675118,True
76561198131675118,True
76561198131675118,True
tackergun,True
TacozAreImmortality,True
TacozAreImmortality,True
76561198045767413,True
TACOTACOTACOCAT,True
TACOTACOTACOCAT,True
GameTaj,False
GameTaj,True
GameTaj,True
GameTaj,True
muagsri,True
muagsri,True
Quarity,False
Quarity,False
Quarity,True
Quarity,True
Quarity,False
tangello1,True
tangello1,True
76561198081260159,True
76561198047693395,False
Tankingtype,True
timelb,True
timelb,True
76561198057451875,True
Tarvo69,True
Tarvo69,False
Tarvo69,False
Tarvo69,False
Tarvo69,False
Tarvo69,True
76561198057347106,True
76561198073028726,True
76561198073028726,True
76561198073028726,True
76561198007573338,True
76561198096079340,True
76561198096079340,True
76561198096079340,True
76561198096079340,True
76561198096079340,True
76561198096079340,True
Tazcam,True
Tazcam,True
Tazcam,True
76561198064619367,True
76561198064619367,True
76561198064619367,True
76561198064619367,True
76561198064619367,False
76561198064619367,True
76561198064619367,True
76561198064619367,True
LeAssasinMinion,True
LeAssasinMinion,True
76561198060715854,True
76561198060715854,True
76561198060715854,True
76561198060715854,True
76561198060715854,True
76561198080653695,True
76561198080653695,True
TeamAmbiguous,False
TeamAmbiguous,True
76561198046733476,True
76561198083888554,True
76561198041628266,True
76561198041628266,True
HipsterGoku,True
76561198083911488,True
76561198083911488,False
76561198083911488,True
angstyteen,True
angstyteen,True
angstyteen,True
angstyteen,True
angstyteen,True
TeenoGames,False
optamusjebus,True
TehStoneMan,False
TehStoneMan,True
76561198005821848,True
76561198005821848,True
76561198005821848,True
76561198005821848,True
76561198005821848,True
76561198005821848,True
darkforb,True
darkforb,True
darkforb,True
darkforb,True
TemsterGaming,True
76561198064534559,True
76561198064534559,True
76561198064534559,True
76561198064534559,True
76561198064534559,False
76561198064534559,True
76561198015597183,True
76561198115279437,True
76561198115279437,True
76561198025344728,True
76561198025344728,True
76561198025344728,True
76561198025344728,True
alexnjay11,True
Nidowa,True
TETTRIC1,True
TETTRIC1,True
TETTRIC1,True
TETTRIC1,False
Tezzdog,True
Tezzdog,True
Tezzdog,False
TERM-827,True
76561198097516242,True
Frituplay,True
Frituplay,True
Frituplay,True
Frituplay,False
Frituplay,True
Frituplay,True
76561198093260139,True
76561198077722291,True
76561198065940145,True
76561198065940145,True
76561198065940145,True
ErikCronin,True
benjaminalan,False
nottomatoes768,True
76561198164934819,True
76561198164934819,True
76561198164934819,True
76561198069492897,True
76561198088891398,True
76561198088891398,True
76561198088891398,True
Thatmeepo,False
76561198073446384,True
76561198073446384,True
76561198042076905,True
thavleifrim,False
thavleifrim,True
Tommy45344,True
Senioritis67789,True
Senioritis67789,True
Senioritis67789,True
Senioritis67789,True
Senioritis67789,True
76561198037228389,False
76561198037228389,True
76561198037228389,True
76561198037228389,True
76561198037228389,True
76561198083316709,False
76561198083316709,True
76561198083316709,False
76561198083316709,True
76561198083316709,True
76561198083316709,False
bloodshade2559,True
likeashpee,True
strander01,True
76561198072319266,True
76561198069132107,True
sdfesdfes,True
gamerxxx21,True
gamerxxx21,False
gamerxxx21,False
gamerxxx21,True
gamerxxx21,True
BotBuddha,True
76561198098249951,True
i_dont_know_what_im_doing,True
i_dont_know_what_im_doing,True
doctorwho1233,True
doctorwho1233,True
doctorwho1233,True
doctorwho1233,True
76561198071159606,True
golin45,True
76561197981571612,True
76561197981571612,True
76561197981571612,True
76561197981571612,True
the1nchmonster,True
TheEternalDay,True
TheEternalDay,True
TheEternalDay,False
TheEternalDay,False
TheEternalDay,True
FaggotofWisdom,True
FaggotofWisdom,True
FaggotofWisdom,True
FaggotofWisdom,True
FaggotofWisdom,True
FaggotofWisdom,True
76561198046732318,True
76561198046732318,True
76561198046732318,True
76561198046732318,True
76561198046732318,True
piemonkey3000,True
piemonkey3000,False
foolsfoolsfools,False
foolsfoolsfools,True
foolsfoolsfools,True
foolsfoolsfools,True
barren_cookie,True
76561198044783111,True
76561198044783111,True
Swezza,True
76561198042371996,True
76561198042371996,True
76561198042371996,True
76561198042371996,True
76561198061977789,True
My_Special_Place,True
76561198039665073,True
76561198039665073,True
76561198044884778,True
76561198082582975,True
53112195114,True
lolatyourfail,True
lolatyourfail,True
lolatyourfail,True
lolatyourfail,True
lolatyourfail,True
76561198025915863,True
SHated14,True
SHated14,True
76561198069969015,True
wbauern68,True
76561198079888597,False
76561198038294997,True
76561198038294997,True
76561198038294997,True
76561198093275367,True
76561198066322710,True
76561198066322710,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
the_mad_doctor123,True
76561198016599173,True
76561198061752173,True
76561198061752173,True
76561198061752173,True
76561198061752173,False
76561198061752173,True
76561198061752173,True
1iam1iam1iam,True
1iam1iam1iam,True
MichaelE,True
TheMoDiiFii3r,True
TheMoDiiFii3r,False
76561198067243010,True
76561198067243010,True
76561198067243010,False
76561198067243010,True
76561198067243010,True
76561198067243010,True
MadamUSB,False
MadamUSB,True
logermax,True
logermax,True
76561198036064945,True
portjackson,True
portjackson,True
portjackson,True
portjackson,False
portjackson,True
portjackson,True
portjackson,True
The-Burnt_Toast,False
Tomsen1,True
Tomsen1,True
76561198089481267,True
76561198089481267,True
76561198089481267,True
76561198089481267,True
76561198073186208,True
76561198082534673,True
76561198078078491,True
76561198078078491,True
76561197975058559,True
76561197975058559,False
76561197975058559,True
LecXii,True
LecXii,True
LecXii,True
LecXii,True
Omixodia,True
jkjmnb,True
jkjmnb,True
jkjmnb,True
baagoessheep,True
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,False
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,True
Kebabsaregood,False
Kebabsaregood,True
Kebabsaregood,True
zrustz16,True
zrustz16,True
zrustz16,True
zrustz16,True
zrustz16,False
zrustz16,True
zrustz16,True
zrustz16,True
TheRongGuy,True
TheRongGuy,True
pilini22,True
pilini22,True
pilini22,True
pilini22,False
TheSuccIsGudd,True
TheSuccIsGudd,True
TheSuccIsGudd,True
TheSuccIsGudd,True
TheSuccIsGudd,True
TheSuccIsGudd,True
TheOneSlug,True
TheOneSlug,True
TheOneSlug,True
XZAGR,True
XZAGR,True
XZAGR,True
Smeegan,True
Smeegan,True
Smeegan,False
Smeegan,True
Smeegan,False
Smeegan,True
Smeegan,False
76561198051772381,True
76561198067030650,True
g0dkiller,True
g0dkiller,True
g0dkiller,True
76561198053114643,True
76561198053114643,True
76561198065978480,True
76561198065978480,True
cheekypig55,False
cheekypig55,True
cheekypig55,True
cheekypig55,True
cheekypig55,True
cheekypig55,True
76561198086119658,False
76561198086119658,True
aussiead,True
TheWorstBaker,True
TheWorstBaker,True
TheWorstBaker,False
TheWorstBaker,True
middablue,True
middablue,True
76561198093938729,True
TheCrypticWolf,False
76561198046696947,True
76561198064247736,False
76561198064247736,True
76561198029266488,True
lukebourne84,True
lukebourne84,True
lukebourne84,True
76561198053443436,True
76561198043026878,True
76561198098025074,True
Dovahjumper,True
cocacolax12,True
cocacolax12,True
theenigmaticphicist,True
theenigmaticphicist,True
theenigmaticphicist,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
seantheextraprawnsheepguy,True
keth98,True
keth98,True
THEGHOST646,True
THEGHOST646,True
THEGHOST646,True
THEGHOST646,True
scarytankman10,True
scarytankman10,True
TheHolyPotato57,True
TheHolyPotato57,True
TheHolyPotato57,True
TheIonForge,True
TheIonForge,True
76561198057981752,True
thelonewolfk32,True
76561198093265305,True
TheMadAussieUchiha,True
TheMadAussieUchiha,True
TheMadAussieUchiha,True
76561198057367979,True
76561198057367979,True
TheMurderMoose,True
Thenakidninja,True
theninjallama,True
ryalln,True
76561198065663621,True
TheFearless,True
TheFearless,True
TheFearless,True
Like_A_Director,False
76561198019117351,True
EPGPenguin,False
EPGPenguin,False
EPGPenguin,True
76561198065681169,True
76561198066722009,True
76561198044042065,False
76561198044042065,True
76561198161407932,False
76561198161407932,True
76561198161407932,True
76561198161407932,True
ThereSheBlows,True
ThereSheBlows,True
ThereSheBlows,True
ThereSheBlows,True
ThereSheBlows,False
ThereSheBlows,True
ThereSheBlows,False
RevivedShadow,True
RevivedShadow,False
RevivedShadow,True
RevivedShadow,True
RevivedShadow,True
76561198056640740,True
76561198056640740,True
76561198056640740,True
76561198056640740,True
76561198056640740,True
76561198056640740,True
76561198056640740,True
76561198013459229,True
theservant,False
theservant,False
reedrulz,True
reedrulz,True
TheTim,True
Theusmellthis,True
Theusmellthis,True
Theusmellthis,True
thevalleykids,True
thevalleykids,True
thevalleykids,True
thevalleykids,True
heyykids,True
TheyCallMeDaRrk,True
TheyCallMeDaRrk,True
TheyCallMeDaRrk,True
TheyCallMeDaRrk,True
TheyCallMeDaRrk,False
TheyCallMeDaRrk,True
TheyCallMeDaRrk,True
TheyCallMeDaRrk,False
76561198009005804,True
76561198122884898,True
76561198122884898,True
76561198122884898,True
76561198122884898,True
76561198122884898,True
76561198122884898,True
the_horseman,True
the_horseman,True
the_horseman,False
the_horseman,True
the_horseman,True
the_horseman,True
Skirin200,False
Skirin200,True
76561198125983083,True
76561198125983083,True
76561198068667319,True
code_maikel,True
code_maikel,True
code_maikel,True
code_maikel,True
76561198077113035,True
76561198077113035,True
76561198077113035,True
ryhtb4k3iwtgpiw3hq4,True
Thrasharrl,True
Thrasharrl,True
Thrasharrl,True
Thrasharrl,True
Thrasharrl,True
thrillder,True
thrillder,True
thrillder,True
thrillder,True
thrillder,True
thrillder,True
thrillder,True
Thisisareallylongurladdress,True
Thisisareallylongurladdress,True
Thisisareallylongurladdress,True
Thisisareallylongurladdress,True
Thisisareallylongurladdress,True
OfficialVinyldash,True
OfficialVinyldash,True
OfficialVinyldash,True
OfficialVinyldash,True
OfficialVinyldash,True
OfficialVinyldash,True
FuriousTheMonkeyBoy,True
FuriousTheMonkeyBoy,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
Chezburgar7300,True
76561198087966210,True
tanryanrachmat,True
tigerout,False
76561198083174273,True
Mutivate,True
76561198042649425,True
IkillNoobs1000x,False
WatchAnimeEveryDay,True
WatchAnimeEveryDay,False
WatchAnimeEveryDay,False
WatchAnimeEveryDay,True
WatchAnimeEveryDay,True
WatchAnimeEveryDay,True
76561198111408860,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
76561198062267241,True
smokecoaleveryday,True
timasaurus,True
timasaurus,True
timasaurus,True
timasaurus,True
76561198088209407,False
76561198088209407,True
76561198088209407,True
76561198088209407,True
76561198017841947,True
gayanimeguy,True
gayanimeguy,True
gayanimeguy,True
gayanimeguy,True
76561198039397758,True
76561198039397758,True
76561198039397758,True
time4b,True
time4b,True
76561198046274386,True
76561198046274386,True
76561198046274386,True
76561198084725400,False
76561198084725400,True
DrCrackers,True
76561198066105606,True
tinyrickexclamationmark,True
tinyrickexclamationmark,True
tinyrickexclamationmark,True
tinyrickexclamationmark,True
tinyrickexclamationmark,True
Tismatty,True
NerdsRepublic-ID-Titch22,True
76561198039192872,True
76561198028408815,True
taijikeron,True
GrifforkAndZeo,True
76561198064432296,True
TheAnonymous15,True
TheAnonymous15,True
TheAnonymous15,True
76561198077267655,True
tnt_zombie,True
tnt_zombie,True
kmkm2op,True
thetoaste,True
Tuddddddddd,True
tobydespankengine,True
tobydespankengine,True
tobydespankengine,True
Nishimura,True
Nishimura,True
Nishimura,True
Nishimura,True
76561198071502897,True
toeler,False
toeler,False
ginntron,True
ginntron,True
PugsAus,True
PugsAus,True
PugsAus,False
Vulcan21,True
Tohic,True
76561198063180532,True
76561198063180532,True
76561198063180532,True
76561198063180532,False
76561198063180532,True
76561198063180532,True
76561198063180532,True
76561198063180532,True
76561198063180532,True
76561198063180532,True
toliman,False
toliman,True
toliman,True
toliman,True
toliman,True
TomThehTmoT,True
TomThehTmoT,True
TomThehTmoT,True
TomThehTmoT,True
TomThehTmoT,True
TomThehTmoT,True
76561198010900889,False
76561198010900889,True
76561198010900889,True
76561198010900889,False
76561198010900889,True
76561198010900889,True
76561198010900889,True
GayTom,True
GayTom,True
76561198097341253,True
tomdownunder,True
tomeyoung,True
tomeyoung,True
tomeyoung,True
tomeyoung,True
tomeyoung,True
tommyaka,True
tommyaka,True
tommyaka,True
76561197993654066,True
76561198173473351,True
76561198108059051,True
76561198108059051,True
76561198108059051,True
76561198108059051,True
76561198108059051,True
76561198044223034,True
76561198044223034,True
76561198042246940,True
DerpyMineTurtle,True
DerpyMineTurtle,False
DerpyMineTurtle,False
12223536,False
12223536,True
76561198031480846,True
76561198031480846,True
toodybb,True
76561198035180166,True
76561198035180166,True
76561198035180166,True
76561198059186896,True
76561198045771425,True
76561198045771425,False
76561198045771425,True
76561198000791529,True
76561198000791529,True
76561198000791529,True
76561198000791529,True
76561198101089412,True
76561198101089412,True
hudhu-azngod,True
dragonphoenix34,True
dragonphoenix34,True
airvortex,True
airvortex,True
ramphastidae,True
ramphastidae,True
76561198108233047,True
FlynnHW,True
FlynnHW,True
FlynnHW,True
FlynnHW,True
FlynnHW,True
FlynnHW,True
hallyy123,True
Bubblepowa_x,False
76561198073425601,True
76561198073425601,True
76561198087393066,True
KK4,True
76561198077183278,True
76561198077183278,False
76561198043550061,False
76561198043550061,True
76561198043550061,False
transplant369,True
transplant369,True
Vector3478,True
76561198026369655,True
76561198026369655,True
76561198026369655,True
76561197994405541,True
76561197994405541,True
76561198082161883,True
7656119806181852,True
7656119806181852,True
76561198098826029,True
76561198098826029,True
LeTresTres,True
76561198043797303,True
76561198043797303,True
76561198043797303,True
76561198043797303,True
ITISTHENUTSHACK,True
ITISTHENUTSHACK,True
ITISTHENUTSHACK,False
baldwenis,True
KEV_LE7,True
KEV_LE7,True
76561198080176279,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
Oodan432,True
76561197992809369,True
TripleD3cker,True
76561198057197505,True
76561198057197505,True
Donkey555,True
76561198076039282,True
yureeddis,True
yureeddis,True
yureeddis,True
yureeddis,True
76561197970528598,True
overlordoverlord,True
overlordoverlord,True
overlordoverlord,True
overlordoverlord,True
overlordoverlord,True
overlordoverlord,True
overlordoverlord,True
TroySama,True
stewysdsdsdsadasdgsadf,True
stewysdsdsdsadasdgsadf,True
76561198062379753,True
76561198062379753,False
76561198062379753,True
76561198062379753,True
76561198062379753,True
76561198060418890,True
76561198060418890,True
76561198060418890,True
TheYap,True
TheYap,True
76561198083468270,True
76561198063585456,True
76561198063585456,True
76561198063585456,True
76561198063585456,True
76561198063585456,True
FokkoChan,True
FokkoChan,True
FokkoChan,True
tsumikai,True
76561198069824038,True
76561198069824038,True
76561198069824038,True
76561198069824038,True
76561198069824038,True
76561198069824038,True
Tubbyness,True
Tudah,True
Tudah,True
Tudah,True
Tudah,True
Tudah,True
Tudah,True
THETUG,True
THETUG,True
AwesomenessD,True
