id,genres,playtime_forever
344850,Indie,148143.0
349220,Adventure,10187.0
384310,Adventure,6629.0
386870,Adventure,1239.0
316890,Adventure,1494.0
357690,Action,611.0
331600,Action,402211.0
394680,Adventure,12775.0
315330,Action,300.0
361160,Strategy,3875.0
399100,Action,353.0
398450,Adventure,2642.0
399180,Sports,2.0
322440,Action,218.0
287920,Action,165059.0
382130,Action,176.0
234140,Action,2984149.0
394030,Action,0.0
388490,Adventure,3231.0
378080,Action,5283.0
399090,Action,0.0
384550,Casual,4870.0
392470,Strategy,50853.0
287700,Action,8290721.0
388970,Action,1896.0
399520,Adventure,3135.0
296970,Adventure,128961.0
371210,Action,5123.0
365870,Action,226.0
386360,Action,12878671.0
331190,Action,1694.0
355630,Adventure,586.0
324270,Adventure,651.0
400500,Action,12.0
282660,Utilities,385202.0
365480,RPG,3226.0
274350,Adventure,10524.0
394480,Casual,139.0
374090,Action,1279.0
347080,Action,195.0
390200,Adventure,11375.0
401780,Action,40.0
397240,Action,21.0
391540,Indie,3349749.0
375290,Action,4658.0
400220,Action,0.0
356580,Action,1075.0
397870,Indie,9253.0
396860,Casual,8305.0
353640,Casual,16239.0
400580,Indie,4472.0
403440,Action,1.0
391120,Adventure,1212.0
393290,Racing,5.0
380020,Action,6780.0
373240,Adventure,7174.0
401190,Action,12083.0
382270,Casual,0.0
365560,Strategy,44.0
390220,Indie,2274.0
24010,Simulation,1392968.0
402160,Indie,1172.0
284260,Indie,565.0
238240,Action,274244.0
300280,Adventure,3931.0
403900,Action,26862.0
346090,Adventure,78.0
338760,Action,7337.0
376680,Casual,1372.0
287840,Action,8339.0
392070,Indie,3129.0
324190,Action,9505.0
397580,Action,6034.0
402210,Adventure,4069.0
344820,Indie,405.0
387110,Action,4.0
392780,Casual,3486.0
391520,Indie,4260.0
403740,Casual,39051.0
280600,Action,5920.0
370020,Action,5852.0
282140,Action,158371.0
323040,Indie,2069.0
394280,Adventure,8981.0
401200,Adventure,0.0
397990,Action,1302.0
348360,Casual,14047.0
366100,Casual,0.0
375620,Action,17026.0
401090,Animation &amp; Modeling,886.0
392950,Adventure,15523.0
368970,Adventure,4200.0
388660,Indie,2255.0
363650,Casual,0.0
387870,Action,220.0
402670,Action,9.0
394600,Action,491.0
392730,Adventure,3.0
342920,Action,33.0
385530,Free to Play,969.0
323580,Action,20109.0
321960,RPG,57437.0
354040,Action,6041.0
405070,Casual,3.0
248330,Action,10462.0
334120,Adventure,5409.0
400410,Adventure,17414.0
383720,Adventure,5003.0
403560,Indie,23213.0
344100,Action,2.0
397940,Adventure,1305.0
386540,Action,4340.0
370270,Action,9135.0
399780,Adventure,1370.0
361600,Action,3220.0
400040,Audio Production,11061.0
399670,Indie,36469.0
382070,Adventure,7983.0
406080,Casual,6905.0
395580,Casual,46.0
386590,Adventure,2840.0
309900,Action,28.0
351230,Action,2444.0
401120,Action,8925.0
395640,Racing,0.0
233450,Indie,9398643.0
363960,RPG,57.0
347610,Casual,8363.0
384171,Adventure,0.0
404690,Adventure,4965.0
396310,Indie,620.0
371450,Casual,4803.0
398830,Action,349.0
352760,Action,292.0
306350,Action,31220.0
400370,Action,28321.0
354770,Adventure,1.0
384010,Action,209.0
407150,Action,7127.0
409360,Action,681.0
385250,Casual,20950.0
409630,Action,23.0
381100,Adventure,13523.0
404810,Casual,8673.0
402030,Action,62.0
403490,Adventure,701.0
360740,Action,118361.0
243160,Action,21632.0
274190,Action,1957007.0
398840,Action,78746.0
409420,Action,657.0
394450,Action,10237.0
263920,Action,6070.0
407700,Action,1.0
399640,Action,7452.0
382160,Action,6.0
402300,Simulation,210.0
411550,Adventure,423.0
351970,RPG,369535.0
402120,Action,7102.0
306670,Action,2672.0
361200,Adventure,3337.0
403200,Action,5549.0
412000,Action,0.0
278550,Simulation,1008.0
368230,Indie,281200.0
397440,Adventure,273.0
330570,Action,3045.0
395420,Adventure,8308.0
395600,Indie,356.0
384650,Indie,27.0
407720,Casual,2503.0
405780,Adventure,130.0
404750,Action,0.0
393920,Indie,784.0
405700,Audio Production,333.0
395300,Action,1963.0
397180,Simulation,4.0
396790,Casual,19145.0
348540,Adventure,19322.0
391630,Action,0.0
324470,Indie,3819.0
391780,Action,876.0
327000,Indie,6315.0
395140,Action,8247.0
351060,Adventure,226.0
406930,Action,706.0
402020,Adventure,6569.0
395270,Adventure,166.0
373420,Adventure,978355.0
408170,Action,413.0
413680,Action,6037.0
282050,Racing,39873.0
409670,Action,2363.0
377970,Adventure,579.0
408260,Adventure,0.0
397430,Adventure,31279.0
390290,Adventure,6850.0
269990,Adventure,5280.0
375040,Action,5125.0
347730,Adventure,1078.0
291770,Adventure,535.0
407620,Action,2947.0
404410,Action,260280.0
406300,Action,7.0
410440,Casual,4743.0
314520,Simulation,7502.0
362290,Adventure,9833.0
415920,Indie,0.0
409920,Adventure,1.0
408440,Indie,1660.0
407300,Indie,15982.0
375910,Simulation,125300.0
385100,Action,197.0
416030,Casual,15570.0
369270,Action,1049.0
385020,Casual,14520.0
369360,Action,7667.0
355980,Indie,4125.0
341570,Action,1671.0
397680,Action,2324.0
311210,Action,13201968.0
409490,Action,389.0
411760,Adventure,1229.0
409450,Indie,8886.0
400170,Action,52386.0
329790,Free to Play,17462.0
418160,Casual,121.0
254200,Adventure,179781.0
416800,Action,478.0
414070,Action,7758.0
397360,Action,1235.0
266190,Action,1322.0
341980,Action,7485.0
412520,Casual,5132.0
292500,Action,11938.0
410050,Adventure,57.0
368690,Action,5.0
416370,Adventure,6534.0
412370,Action,1075.0
414060,Casual,2609.0
414580,Action,16276.0
393610,Action,645.0
356100,Casual,92.0
390870,Action,100.0
386350,Indie,1205.0
290080,Action,1799976.0
411680,Casual,955.0
410120,Adventure,8495.0
410130,Adventure,9387.0
276810,RPG,263984.0
385190,Indie,21.0
416630,Casual,2387.0
405010,Action,3237.0
416260,Adventure,4.0
361890,Strategy,4078.0
402980,Action,2.0
378030,Indie,520.0
321060,Indie,10511.0
378420,Strategy,92.0
415030,Action,8740.0
387010,Action,5184.0
396930,Action,84.0
381750,Action,6149.0
407380,Action,808.0
348710,Action,4417.0
415850,Indie,6554.0
348820,Racing,38.0
225540,Action,3586540.0
414720,Adventure,7329.0
364710,Action,25.0
417350,Action,241.0
301120,Simulation,63540.0
351910,Indie,6919.0
416220,Indie,0.0
405950,Adventure,30718.0
412860,Indie,27.0
344190,Free to Play,5465.0
377870,Action,671.0
393420,Action,1217822.0
420270,Adventure,8621.0
424870,Adventure,0.0
411560,Casual,5951.0
328220,Indie,3055.0
418430,Action,11364.0
424210,Action,1222.0
349100,Action,867.0
408770,Adventure,7461.0
376300,Action,103672.0
390210,Action,281.0
316750,Casual,892.0
342200,Action,910843.0
299090,Indie,23717.0
425860,Action,2423.0
424060,RPG,103.0
399070,Action,8829.0
409600,Adventure,5251.0
421810,Adventure,4848.0
407100,Action,65.0
407420,Action,9163.0
377080,Adventure,8014.0
372250,Action,145.0
415910,Casual,2501.0
398020,Action,0.0
416550,Action,5122.0
426630,Action,9857.0
344760,Action,3525277.0
421110,Adventure,0.0
375520,Action,38435.0
382900,RPG,20878.0
388260,Action,0.0
340320,Adventure,3783.0
217120,Action,34.0
326340,Action,1718.0
426330,Indie,7923.0
391050,Utilities,3641.0
413740,Indie,9.0
427950,Action,709.0
424170,Action,2077.0
426040,Indie,10564.0
418280,Action,1956.0
360730,Free to Play,37806.0
402000,Adventure,0.0
410150,Casual,575.0
391100,Action,8.0
428760,Action,4630.0
360040,Casual,3863.0
405810,Action,38.0
429490,Action,1263.0
368830,Action,5941.0
414770,Action,1.0
396890,Indie,23001.0
428510,Casual,5897.0
396800,Casual,9982.0
431060,Free to Play,0.0
430080,Casual,2884.0
432020,Simulation,191159.0
407340,Adventure,6073.0
429940,Adventure,2887.0
410670,Action,15594.0
369230,Action,4754.0
429700,Action,3523.0
416610,Action,1008.0
422940,Action,2138.0
383020,Action,8.0
429050,Action,21427.0
349150,Action,9.0
394310,Indie,209149.0
372690,Casual,3470.0
431710,Adventure,23906.0
433790,Adventure,8151.0
376250,Indie,1352.0
434610,Indie,22264.0
435070,Adventure,0.0
342970,Casual,9356.0
434800,Action,3739.0
435080,Adventure,0.0
323060,Indie,33185.0
419460,Adventure,3902.0
359610,Action,4048.0
392970,Adventure,230.0
431840,Adventure,7237.0
434890,Casual,8.0
371430,Action,12.0
435250,Action,0.0
357120,Action,6097.0
415960,Casual,7466.0
343150,Action,49.0
354290,Action,16066.0
347060,Simulation,7775.0
429060,Casual,5437.0
313240,Action,3466.0
390460,Action,1944.0
314370,Indie,1563.0
435140,Casual,156.0
434500,Action,3777.0
428740,Action,2.0
434250,Action,14926.0
388880,Adventure,25651.0
434380,Action,141.0
428950,Action,13475.0
406310,Casual,10706.0
367500,Action,1462428.0
387370,Indie,7357.0
296030,Action,1177.0
433110,Indie,2172.0
281200,Adventure,17144.0
372190,Free to Play,39.0
251110,Adventure,7679.0
401210,RPG,0.0
358080,Action,5741.0
352440,Adventure,1386.0
419810,Adventure,1402.0
434120,Adventure,2018.0
400030,Casual,257.0
387990,Action,477218.0
417480,Action,428.0
385810,Strategy,107.0
435780,Action,0.0
384480,Action,7680.0
281610,Strategy,78420.0
424010,Adventure,0.0
225840,Action,635875.0
427770,Action,3507.0
432010,Casual,6854.0
389430,Action,11283.0
400880,Indie,45.0
385030,RPG,0.0
435040,Adventure,1801.0
423700,Casual,199.0
299340,Action,8852.0
210970,Adventure,181577.0
405310,Action,138099.0
393330,Education,0.0
438110,Education,0.0
390930,Action,9.0
431460,Adventure,453.0
430240,Indie,0.0
436860,Action,113.0
393320,Education,9.0
359350,Adventure,486.0
409340,Action,1424.0
434570,Action,109147.0
438440,Action,0.0
353130,Action,18289.0
429680,Free to Play,38251.0
433920,Adventure,0.0
438030,Action,21746.0
362160,RPG,986.0
389050,Action,1036.0
372360,RPG,25396.0
406110,Adventure,27.0
428180,Indie,1029.0
428210,Action,834.0
433120,Indie,21.0
415240,Action,2644.0
391510,Adventure,82.0
434880,RPG,65.0
422420,Casual,3474.0
330500,Casual,211.0
334210,Action,8297.0
431610,Action,0.0
429720,Adventure,1428.0
346610,Indie,649.0
440740,Action,3176.0
364390,Adventure,2590.0
411330,Action,3922.0
438600,Free to Play,21975.0
359600,Action,3159.0
435840,Adventure,31.0
431290,Action,14651.0
440470,Action,0.0
432780,Adventure,100.0
440770,Adventure,60.0
314240,Adventure,14389.0
429020,Action,5676.0
409440,Adventure,755.0
351330,Adventure,0.0
436950,Indie,0.0
339440,Action,1946.0
395350,Adventure,2195.0
426170,Action,3529.0
431680,Strategy,2882.0
393390,Action,25.0
415860,Free to Play,5367.0
444320,Adventure,0.0
423270,Action,679.0
429200,Action,3256.0
434260,Casual,13239.0
437880,Adventure,4177.0
439930,Action,3308.0
388120,Adventure,14189.0
428340,Animation &amp; Modeling,641.0
440760,Action,13130.0
427930,Adventure,5099.0
436110,Action,3319.0
435300,Adventure,2884.0
391720,Adventure,33726.0
436510,Action,0.0
394260,Action,251.0
310950,Action,801048.0
418360,Action,1624.0
444410,Action,1670.0
404850,Casual,3352.0
406940,Action,670.0
399530,Casual,3028.0
440950,Action,1370.0
392000,Action,6240.0
438270,Adventure,18070.0
434680,Casual,8013.0
439740,Adventure,0.0
437710,Adventure,0.0
402060,Adventure,292.0
402150,Casual,236.0
443980,Adventure,9354.0
262120,Action,46503.0
444940,Action,317.0
434820,Casual,27.0
433850,Action,2444779.0
253490,Action,22175.0
434860,RPG,2144.0
412560,Sports,0.0
399120,Action,4933.0
430190,Indie,1223.0
429610,Adventure,4233.0
444160,Casual,4314.0
350090,Indie,185.0
444430,Action,0.0
246620,Casual,1403598.0
403940,Action,14295.0
413410,Adventure,205300.0
433490,Action,261.0
431730,Animation &amp; Modeling,28166.0
444000,Indie,3538.0
434530,Casual,5003.0
429690,Action,10.0
442290,Indie,2504.0
296010,Action,3237.0
434780,Action,553.0
358460,Strategy,2066.0
434070,Indie,104.0
441870,Casual,68757.0
438340,Adventure,1132.0
444580,Adventure,15.0
394830,Action,0.0
354280,Action,164.0
419080,Simulation,415.0
440810,Action,37741.0
318600,Action,20223.0
427820,Strategy,7945.0
444220,Action,16040.0
425040,Adventure,595.0
425210,Action,1466.0
377590,Animation &amp; Modeling,55.0
396480,Action,17648.0
268360,Indie,2515.0
373410,Indie,852.0
405900,RPG,113335.0
427030,RPG,3695.0
423750,Casual,85.0
420440,Simulation,9302.0
415800,Action,0.0
447890,Action,6111.0
442260,Action,105.0
428530,Action,2444.0
395850,Action,3977.0
438040,Adventure,482462.0
445170,Action,2533.0
443530,Action,119.0
412130,Indie,7814.0
430960,Casual,9142.0
442000,Adventure,0.0
424250,Adventure,3481.0
448750,Action,1419.0
401690,Indie,4603.0
440340,Action,6386.0
434970,Action,0.0
434390,Action,1506.0
322500,Action,337002.0
431860,Casual,1569.0
442500,Casual,5201.0
444280,Casual,5630.0
434700,Indie,0.0
440880,Adventure,1289.0
352950,Action,1690.0
407830,Action,2153.0
402040,Adventure,2182.0
355560,Action,5198.0
402340,Action,473.0
374620,Adventure,0.0
432290,Free to Play,1396.0
440380,Action,2829.0
428550,Action,23821.0
446460,Strategy,0.0
446480,Simulation,82.0
446470,Simulation,966.0
446440,Casual,0.0
433210,Indie,17654.0
449350,Casual,0.0
421670,Free to Play,11980.0
420160,Action,138.0
389510,Action,828.0
427860,Adventure,48.0
365590,Action,5557313.0
366690,Action,137.0
412310,Free to Play,2306.0
438140,Strategy,3092.0
322630,RPG,7767.0
334370,Action,4213.0
451140,Casual,0.0
336030,Indie,5492.0
431220,Action,4125.0
353890,Action,75195.0
448350,Adventure,8213.0
448010,Casual,5117.0
379980,Adventure,15542.0
446430,Casual,0.0
406720,Action,28.0
304190,Casual,0.0
236870,Action,462312.0
448790,Action,1160.0
357490,Adventure,3515.0
448000,Action,2614.0
454080,Casual,4547.0
443940,Action,321.0
356040,Indie,139288.0
447970,Action,9057.0
439920,Casual,5169.0
446380,Casual,3202.0
448400,Casual,4115.0
387400,Action,0.0
352050,Indie,3.0
441680,Adventure,89.0
413480,Action,279.0
449200,Adventure,18681.0
449040,Free to Play,4119.0
454190,Casual,258.0
96100,Action,133763.0
368150,Adventure,0.0
299910,Free to Play,1412.0
453790,Adventure,963.0
317320,Adventure,0.0
444770,Adventure,46.0
453730,Adventure,3351.0
367140,Action,12439.0
406170,Action,642.0
408960,Action,300.0
403850,Action,7045.0
400020,Action,936.0
446830,Design &amp; Illustration,14.0
421120,Adventure,3970.0
434000,Adventure,795.0
448380,Action,3628.0
412460,Indie,596.0
397100,Free to Play,105572.0
455970,Casual,9017.0
449500,Action,886.0
397390,Indie,6038.0
451920,Action,2746.0
393820,Action,1193.0
450650,Indie,568.0
372000,Free to Play,2764350.0
439900,Action,0.0
446330,Adventure,1623.0
446310,Adventure,1912.0
438780,Action,8.0
440720,Adventure,8.0
457710,Action,2791.0
257850,Action,188515.0
422980,Action,1647.0
441060,Adventure,0.0
437000,Action,2136.0
345990,Action,1.0
420500,Action,630.0
448610,Action,3030.0
448570,Adventure,6977.0
456430,Casual,1825.0
457490,Casual,6766.0
457450,Indie,293.0
420550,Action,0.0
327220,Adventure,10562.0
432990,Indie,373.0
449220,Action,50442.0
458030,Strategy,45.0
358830,Action,1643.0
444800,Action,4499.0
405550,Action,634.0
427640,Action,58.0
443580,Casual,7878.0
423800,Indie,581.0
443970,Animation &amp; Modeling,90.0
338310,Action,2098.0
455980,Indie,2761.0
377140,Action,21677.0
427470,Indie,7933.0
411870,Casual,0.0
453820,Action,8961.0
406290,Simulation,15931.0
405530,Indie,84.0
431500,Action,635.0
432720,Action,1890.0
439940,Casual,21130.0
461010,Action,4393.0
408640,Action,8059.0
458820,Indie,0.0
461400,Action,141.0
366260,Action,1663.0
414290,Action,17339.0
432480,Action,107.0
445130,Casual,897.0
415150,Action,498.0
424780,Free to Play,522.0
458380,Adventure,7527.0
300260,Action,163.0
461200,Action,0.0
394540,Action,13872.0
444870,Action,893.0
365200,Action,737.0
463850,Casual,349.0
371010,Indie,5667.0
394160,Action,60.0
375210,Indie,411.0
403400,Action,14.0
403430,Action,203.0
411370,Action,11453.0
462220,Casual,3026.0
429280,Casual,7551.0
444250,Casual,11409.0
461140,Action,10594.0
446020,Adventure,32758.0
454030,Indie,10003.0
463320,Adventure,108.0
428830,Casual,1386.0
464380,Adventure,183.0
427250,Indie,50307.0
379210,Adventure,7001.0
458060,Casual,6127.0
332410,Adventure,1056.0
449710,Indie,6755.0
338130,Strategy,262.0
428940,Action,0.0
397320,Action,25.0
461520,Action,1166.0
454420,Action,969.0
463390,Casual,8825.0
464230,Casual,5462.0
370940,Action,25.0
251270,Adventure,14655.0
434490,Action,358.0
462960,Adventure,11795.0
461750,Casual,200.0
461230,Action,8181.0
284410,Action,398.0
428430,Adventure,71946.0
415480,RPG,26109.0
436160,Free to Play,2487.0
462950,Action,434.0
443650,Adventure,461.0
387290,Action,49493.0
462730,Casual,2501.0
458830,Indie,1969.0
457600,Action,4283.0
461040,Action,250.0
444790,Action,3289.0
461890,Adventure,3603.0
463210,Action,14099.0
438130,Adventure,31630.0
366230,Sports,227.0
463240,Action,5405.0
362350,Casual,7939.0
463000,Action,2633.0
271240,Indie,163347.0
329280,Indie,729.0
446450,Action,0.0
462830,Indie,356.0
433380,Action,0.0
386080,Action,1071.0
448260,Action,2917.0
448050,Action,145.0
463710,Casual,4029.0
456810,Action,1651.0
303290,Adventure,13555.0
463050,Adventure,2654.0
445420,Casual,11035.0
459020,Adventure,7923.0
463040,Action,4581.0
465000,Action,1642.0
449470,Adventure,2924.0
465130,Action,1930.0
443070,Action,0.0
321400,Action,6350.0
370910,Adventure,3304.0
373880,Action,0.0
433750,Adventure,0.0
428540,Casual,0.0
288140,Indie,9335.0
448020,Action,3.0
394230,Action,904007.0
385560,Action,3184.0
453090,Indie,26968.0
405000,Action,741.0
408110,Action,4274.0
461880,Casual,4214.0
461580,Action,764.0
420790,Action,94092.0
461820,Casual,1914.0
350110,Simulation,2434.0
425150,Action,713.0
463220,Action,12556.0
465930,Adventure,112.0
469730,Action,67540.0
444670,Action,178.0
460960,Adventure,1571.0
466580,Indie,2396.0
406670,Adventure,413.0
351990,Casual,18708.0
468490,Action,7137.0
447000,Adventure,28.0
413500,Action,302.0
359870,RPG,481730.0
433910,Action,3465.0
466490,Adventure,2973.0
467000,Action,15764.0
449420,Action,743.0
363520,Action,5086.0
453270,Action,534.0
303310,Adventure,7285.0
461640,Action,18650.0
473520,Casual,16416.0
473510,Action,1952.0
467930,Action,3326.0
466210,Action,0.0
467210,Casual,174.0
223100,Action,103544.0
283640,Action,100996.0
402310,Indie,6867.0
473560,Action,10123.0
388830,Casual,0.0
366270,Action,21.0
471170,Casual,4737.0
254320,Indie,17611.0
368640,Adventure,721.0
468800,Action,1369.0
463440,Action,756.0
448310,Casual,431.0
395100,Action,677.0
372490,Action,2783.0
461380,Adventure,1086.0
458750,Design &amp; Illustration,502.0
467950,Action,4309.0
467850,Action,1207.0
466790,Action,2974.0
364880,Action,58.0
460970,Action,662.0
471570,Casual,341.0
474910,Adventure,636.0
454600,Free to Play,8801.0
473670,Indie,451.0
466420,Action,2390.0
415740,Action,2151.0
436470,Action,338.0
467520,Simulation,10.0
461030,Adventure,0.0
453770,Casual,2219.0
407940,Action,291.0
441510,Adventure,509.0
451900,Indie,32.0
437520,Adventure,4.0
466170,Casual,510152.0
454260,Action,0.0
473840,Action,0.0
476240,Casual,2507.0
449300,Indie,12329.0
463460,Casual,8834.0
463980,Indie,10640.0
310370,Free to Play,27200.0
391550,Action,127.0
474010,Adventure,230.0
477290,Indie,33806.0
479100,Indie,0.0
485890,Simulation,4693.0
482300,Adventure,2242.0
486360,Action,14786.0
431850,Adventure,271.0
361280,Indie,89209.0
459040,Indie,683.0
455200,Indie,6.0
485760,Casual,0.0
380750,Action,6625.0
467960,Adventure,1152.0
453300,Indie,639.0
385380,Action,16017.0
476880,Adventure,2195.0
485860,Adventure,201.0
436280,Casual,3450.0
485560,Action,2941.0
487370,Casual,5414.0
463270,Action,6811.0
340770,Action,11946.0
486820,Action,15527.0
488890,Action,1378.0
442810,Free to Play,7858.0
366620,Action,3033.0
487420,Casual,2094.0
411610,Adventure,155.0
477750,Simulation,0.0
431640,Action,1392.0
291090,Simulation,113.0
430290,Action,94.0
473710,Action,0.0
485620,Casual,640.0
350640,Action,3141.0
435480,Racing,214.0
489700,Action,1618.0
484890,Action,9.0
488280,Casual,6308.0
490860,Adventure,0.0
458450,Action,35.0
491160,Action,1093.0
485600,Indie,126.0
454180,Action,3994.0
488580,Action,1254.0
485080,Casual,2376.0
458330,Adventure,0.0
490230,Action,319.0
464800,Adventure,120.0
491580,Casual,5.0
491330,Casual,5943.0
431260,Adventure,2763.0
450190,Indie,2295.0
489470,Adventure,470.0
489730,Action,1016.0
433800,Utilities,4010.0
455990,Action,101.0
463110,Adventure,4272.0
466100,Adventure,487.0
363530,Simulation,1507.0
391310,Action,4529.0
455400,Action,2171.0
460940,Adventure,1493.0
490380,Simulation,6.0
407320,Casual,9385.0
486850,Casual,631.0
493760,Adventure,4664.0
458510,Casual,181.0
464780,Adventure,44338.0
453700,Indie,231.0
492370,Adventure,320.0
340030,Indie,6385.0
467780,Casual,34.0
398150,Action,7749.0
438640,Action,90247.0
489610,Action,3765.0
493730,Adventure,1784.0
490390,Adventure,6969.0
485000,Strategy,3380.0
437870,Indie,471.0
369030,Action,326.0
462990,Adventure,28697.0
491390,Action,0.0
444140,Adventure,30520.0
492170,Action,6023.0
454220,Adventure,13754.0
462700,Simulation,6315.0
425580,Adventure,5236.0
423230,Action,21729.0
418340,Action,272580.0
496030,Adventure,293.0
487700,Action,2873.0
437160,Adventure,2391.0
497860,Action,898.0
497050,Casual,3119.0
493650,Action,2144.0
389190,Action,409.0
314010,Action,26768.0
486150,Action,3660.0
498660,Casual,651.0
466350,Action,2519.0
490820,Action,1887.0
497060,Action,0.0
496530,Casual,0.0
406550,Adventure,14934.0
496890,Adventure,3808.0
499460,Action,13.0
368680,Action,4606.0
500190,Strategy,5.0
277390,Action,445.0
464960,Adventure,1483.0
465750,Strategy,151.0
437340,Action,78.0
452510,Action,6327.0
449830,Adventure,39102.0
499440,Casual,8149.0
461720,Action,0.0
492430,Adventure,1788.0
491000,Indie,1274.0
444620,Action,304.0
492280,Adventure,1605.0
490300,Indie,2181.0
393930,Action,3775.0
372160,Simulation,0.0
486480,Action,1.0
374050,Action,4868.0
465170,Adventure,338.0
362380,Action,60.0
502550,Action,8465.0
499340,Action,1767.0
425900,Indie,171.0
464050,RPG,307.0
288100,Action,6581.0
461830,Adventure,2171.0
294100,Indie,1347050.0
410320,Action,138245.0
327680,Action,2972.0
441830,RPG,18957.0
496630,Indie,3273.0
498940,Action,5.0
485150,Web Publishing,0.0
500570,Casual,24.0
452340,Adventure,0.0
501120,Indie,703.0
486810,Adventure,1206.0
496490,Design &amp; Illustration,706.0
346330,Action,53056.0
299800,Action,40.0
499330,Casual,462.0
376520,Adventure,252.0
480900,Adventure,0.0
497260,Casual,596.0
443570,Action,454.0
501030,Adventure,3239.0
467900,Action,1605.0
458970,Free to Play,574.0
409870,RPG,23786.0
252610,Action,27391.0
457810,Action,570.0
498580,Action,962.0
496590,Action,674.0
496990,Action,6587.0
498190,Action,450.0
409530,Action,11.0
211820,Action,28222587.0
477160,Adventure,14345.0
496870,Action,1108.0
436000,Action,216.0
488660,Casual,23078.0
495890,Casual,21683.0
340000,Action,8643.0
433320,Action,959.0
501760,Action,811.0
505210,Action,3194.0
498050,Adventure,57.0
338170,Action,93804.0
496650,Action,0.0
502910,Action,38.0
485160,Action,513.0
508180,Action,1727.0
486510,Action,256.0
485970,Indie,0.0
503980,Adventure,0.0
487330,Action,566.0
485920,Action,0.0
485740,Casual,485.0
478980,Adventure,371.0
504980,Action,9720.0
495720,Action,13.0
434730,Action,27668.0
501830,Action,697.0
499230,Action,311.0
270030,Action,44.0
502770,Casual,1667.0
445310,RPG,2048.0
510280,Adventure,0.0
492340,Action,40.0
453990,Action,0.0
492270,Action,18.0
508540,Adventure,581.0
506590,Casual,466.0
497720,Simulation,761.0
498570,Racing,142.0
449530,Action,761.0
509240,Action,666.0
390310,RPG,2594.0
425410,Action,523.0
508670,Action,0.0
497350,Adventure,1991.0
508170,Action,1621.0
498450,Indie,5.0
497180,Racing,15656.0
270270,Action,6260.0
504720,Audio Production,186.0
269310,Action,52264.0
492630,Adventure,245.0
511340,Adventure,3105.0
498300,Adventure,0.0
326840,Action,6948.0
496300,Indie,105181.0
460750,Action,42.0
383930,Action,16580.0
438480,Action,5235.0
485350,Casual,2089.0
330590,Action,0.0
505040,Indie,14275.0
495780,Casual,2765.0
421600,Adventure,3093.0
509290,Indie,46.0
474750,Adventure,46404.0
485660,Action,0.0
513140,Action,10.0
511160,Action,23.0
462130,Indie,130.0
515570,Action,3.0
497040,Casual,27.0
336240,Adventure,723.0
502150,Casual,77.0
507270,Casual,0.0
506140,Casual,60825.0
485730,Indie,896.0
426790,Adventure,29743.0
511320,Adventure,0.0
444880,Action,439.0
466280,Action,0.0
432980,Action,0.0
328510,Action,578.0
502210,Casual,253.0
509390,Action,0.0
400230,Casual,0.0
453810,Action,689.0
496940,Adventure,0.0
389010,Action,0.0
510830,Action,0.0
512640,Indie,679.0
474620,Action,0.0
366440,Action,42869.0
473920,Adventure,0.0
391040,Racing,77168.0
513580,Action,801.0
516650,Adventure,0.0
396650,Action,5214.0
492080,Adventure,10971.0
469980,Adventure,0.0
327030,Action,24949.0
337000,Action,768185.0
462930,Casual,173959.0
518140,Casual,5.0
474980,Casual,224.0
513360,Indie,0.0
512230,Casual,0.0
503140,Action,287.0
514970,Casual,109.0
431600,Racing,28355.0
512770,Action,687.0
448780,Adventure,6705.0
516040,Indie,41.0
480410,Adventure,0.0
483950,Design &amp; Illustration,1.0
513880,Action,0.0
449560,Action,0.0
462100,Action,278.0
504400,Adventure,214.0
502410,Action,120.0
491620,Action,124.0
515690,Adventure,1280.0
467990,Action,1988.0
514160,Simulation,36.0
488330,Action,729.0
470270,Action,1595.0
510250,Action,0.0
520290,Action,4.0
503960,Casual,0.0
497360,Adventure,0.0
517810,Simulation,3034.0
501970,Adventure,716.0
494740,Adventure,7481.0
496760,Adventure,0.0
501990,Adventure,743.0
495700,Adventure,1607.0
502750,Adventure,33.0
517790,Simulation,1200.0
379610,Casual,0.0
337490,Indie,46.0
383270,Adventure,477.0
499520,Adventure,6661.0
435530,Action,7891.0
501920,Action,0.0
460560,Indie,512.0
324740,Action,838.0
434650,Action,21420.0
512940,Racing,0.0
523080,Action,25.0
497580,Adventure,136.0
425220,Action,9239.0
512600,Adventure,5325.0
515200,Action,4303.0
508820,Casual,1036.0
504240,Action,249.0
517060,Action,0.0
518030,Action,0.0
524990,Action,0.0
507050,Action,0.0
514010,Casual,0.0
378800,Simulation,1004.0
499370,Casual,23.0
371200,Indie,34187.0
502940,Casual,1837.0
507380,Casual,475.0
511670,Action,0.0
512550,Action,0.0
517350,Action,293.0
468050,Adventure,113.0
527890,Casual,1.0
409000,RPG,2878.0
427190,Action,15013.0
460780,Adventure,97.0
40980,Simulation,20501.0
487160,Adventure,0.0
527440,Free to Play,0.0
409710,Action,54181.0
409720,Action,8111.0
444090,Action,155286.0
522660,Casual,7.0
504750,Strategy,366.0
528660,Action,182.0
495350,Action,2096.0
521930,Action,14.0
425670,Action,515.0
385760,Sports,26482.0
310380,Action,530842.0
286240,Indie,5244.0
367010,Adventure,104.0
258030,Adventure,389.0
409040,Action,152.0
490980,Adventure,4092.0
503210,Action,46.0
488960,Casual,6.0
475490,Adventure,101277.0
446100,Casual,117.0
